Station Code,Station Name,Latitude,Longitude,Data Center(s)
RD6BB,Raspberry Shake Citizen Science Station,39.1892,-123.2261,RASPISHAKE
RD6E1,Raspberry Shake Citizen Science Station,-6.2146,106.8261,RASPISHAKE
RD6FC,Raspberry Shake Citizen Science Station,35.5161,-97.9648,RASPISHAKE
RD70A,Raspberry Shake Citizen Science Station,52.3882,13.0677,RASPISHAKE
RD75B,Raspberry Shake Citizen Science Station,53.5181,10.0415,RASPISHAKE
RD777,Raspberry Shake Citizen Science Station,47.6207,-122.3396,RASPISHAKE
RD7A0,Raspberry Shake Citizen Science Station,32.8532,-96.7944,RASPISHAKE
RD7C1,Raspberry Shake Citizen Science Station,61.9788,24.0702,RASPISHAKE
RD7CB,Raspberry Shake Citizen Science Station,37.1271,-121.96,RASPISHAKE
RD7CC,Raspberry Shake Citizen Science Station,52.584,9.7388,RASPISHAKE
RD7E1,Magnetometer,8.2,-82.87,RASPISHAKE
RD7E6,Raspberry Shake Citizen Science Station,28.342,83.6118,RASPISHAKE
RD7EB,Raspberry Shake Citizen Science Station,36.0031,-95.8918,RASPISHAKE
RD7F8,Raspberry Shake Citizen Science Station,49.2607,-123.1493,RASPISHAKE
RD849,Raspberry Shake Citizen Science Station,34.4585,-118.5408,RASPISHAKE
RD867,Raspberry Shake Citizen Science Station,47.8885,11.7674,RASPISHAKE
RD878,Raspberry Shake Citizen Science Station,41.6634,-91.5365,RASPISHAKE
RD884,Raspberry Shake Citizen Science Station,50.1156,-5.1738,RASPISHAKE
RD886,Raspberry Shake Citizen Science Station,51.4131,-3.2658,RASPISHAKE
RD897,Raspberry Shake Citizen Science Station,45.347,-122.8399,RASPISHAKE
RD8A4,Raspberry Shake Citizen Science Station,25.3485,49.6371,RASPISHAKE
RD8A8,Raspberry Shake Citizen Science Station,14.0547,-87.1558,RASPISHAKE
RD8B4,Raspberry Shake Citizen Science Station,1.3053,103.7885,RASPISHAKE
RD8B6,Raspberry Shake Citizen Science Station,42.1475,-76.9334,RASPISHAKE
RD8BC,Raspberry Shake Citizen Science Station,-35.4012,149.1112,RASPISHAKE
RD8D1,Raspberry Shake Citizen Science Station,78.2225,15.652,RASPISHAKE
RD8FC,Raspberry Shake Citizen Science Station,14.652,121.0585,RASPISHAKE
RD908,Raspberry Shake Citizen Science Station,-6.8756,107.587,RASPISHAKE
RD917,Raspberry Shake Citizen Science Station,41.8504,-88.1429,RASPISHAKE
RD93E,Raspberry Shake Citizen Science Station,50.2344,-5.2388,RASPISHAKE
RD940,Raspberry Shake Citizen Science Station,-39.8559,175.4744,RASPISHAKE
RD95A,Raspberry Shake Citizen Science Station,36.1341,-115.9963,RASPISHAKE
RD971,Raspberry Shake Citizen Science Station,49.3104,-123.0818,RASPISHAKE
RD984,Raspberry Shake Citizen Science Station,51.1222,6.6661,RASPISHAKE
RD996,Raspberry Shake Citizen Science Station,21.3254,-158.0759,RASPISHAKE
RD9BA,Raspberry Shake Citizen Science Station,52.6363,-1.1639,RASPISHAKE
RD9DC,Raspberry Shake Citizen Science Station,49.1368,-123.1794,RASPISHAKE
RD9DF,Raspberry Shake Citizen Science Station,21.3085,-157.8066,RASPISHAKE
RD9FB,Raspberry Shake Citizen Science Station,6.2585,-75.5896,RASPISHAKE
RDA06,Raspberry Shake Citizen Science Station,35.336,-85.1708,RASPISHAKE
RDA29,Raspberry Shake Citizen Science Station,51.4431,-2.8556,RASPISHAKE
RDA39,Raspberry Shake Citizen Science Station,15.6342,-61.4593,RASPISHAKE
RDAAC,Raspberry Shake Citizen Science Station,48.4651,-123.3637,RASPISHAKE
RDAB6,Raspberry Shake Citizen Science Station,-23.0022,-46.9658,RASPISHAKE
RDABA,Raspberry Shake Citizen Science Station,40.2707,-74.7797,RASPISHAKE
RDAC2,Raspberry Shake Citizen Science Station,53.2126,6.5592,RASPISHAKE
RDAC4,Raspberry Shake Citizen Science Station,49.2085,-122.5806,RASPISHAKE
RDAC8,Raspberry Shake Citizen Science Station,43.3566,-79.931,RASPISHAKE
RDACF,Raspberry Shake Citizen Science Station,39.0272,-76.8972,RASPISHAKE
RDB03,Raspberry Shake Citizen Science Station,41.3692,2.1248,RASPISHAKE
RDB0C,Raspberry Shake Citizen Science Station,-35.3433,149.1604,RASPISHAKE
RDB1E,Raspberry Shake Citizen Science Station,43.2209,-75.408,RASPISHAKE
RDB2E,Raspberry Shake Citizen Science Station,40.3123,-83.0886,RASPISHAKE
RDB92,Raspberry Shake Citizen Science Station,42.3871,-71.1296,RASPISHAKE
RDB94,Raspberry Shake Citizen Science Station,36.9152,-104.4336,RASPISHAKE
RDBE0,Raspberry Shake Citizen Science Station,45.4542,-75.5137,RASPISHAKE
RDBE8,Raspberry Shake Citizen Science Station,45.8166,8.615,RASPISHAKE
RDBF6,Raspberry Shake Citizen Science Station,48.4245,-123.3173,RASPISHAKE
RDC26,Raspberry Shake Citizen Science Station,35.5196,-97.4712,RASPISHAKE
RDC2E,Raspberry Shake Citizen Science Station,44.8106,-122.7045,RASPISHAKE
RDC44,Raspberry Shake Citizen Science Station,45.0894,-64.3687,RASPISHAKE
RDC7A,Raspberry Shake Citizen Science Station,8.7838,-82.6416,RASPISHAKE
RDC7B,Raspberry Shake Citizen Science Station,10.5892,123.1889,RASPISHAKE
RDCA5,Raspberry Shake Citizen Science Station,61.1052,-149.8446,RASPISHAKE
RDCBA,Raspberry Shake Citizen Science Station,19.4237,-155.2417,RASPISHAKE
RDCD8,Raspberry Shake Citizen Science Station,-41.2355,174.7957,RASPISHAKE
RDCDD,Raspberry Shake Citizen Science Station,15.2134,-61.364,RASPISHAKE
RDCEE,Raspberry Shake Citizen Science Station,43.3105,-0.3661,RASPISHAKE
RDD01,Raspberry Shake Citizen Science Station,40.2317,-82.9819,RASPISHAKE
RDD02,Raspberry Shake Citizen Science Station,43.0109,-81.2723,RASPISHAKE
RDD06,Raspberry Shake Citizen Science Station,13.727,100.779,RASPISHAKE
RDD0D,Raspberry Shake Citizen Science Station,35.5606,-120.7227,RASPISHAKE
RDD18,Raspberry Shake Citizen Science Station,-36.8591,174.7583,RASPISHAKE
RDD33,Raspberry Shake Citizen Science Station,38.5413,-121.3541,RASPISHAKE
RDD49,Raspberry Shake Citizen Science Station,37.2732,-122.0561,RASPISHAKE
RDD5D,Raspberry Shake Citizen Science Station,46.51,6.63,RASPISHAKE
RDD60,Raspberry Shake Citizen Science Station,-35.3433,149.1604,RASPISHAKE
RDD69,Raspberry Shake Citizen Science Station,44.3476,26.0282,RASPISHAKE
RDD79,Raspberry Shake Citizen Science Station,38.2148,-85.648,RASPISHAKE
RDD84,Raspberry Shake Citizen Science Station,42.818,-75.533,RASPISHAKE
RDD8D,Raspberry Shake Citizen Science Station,37.7983,15.1418,RASPISHAKE
RDD97,Raspberry Shake Citizen Science Station,-43.0377,147.4095,RASPISHAKE
RDDA1,Raspberry Shake Citizen Science Station,42.477,-70.918,RASPISHAKE
RDDB2,Raspberry Shake Citizen Science Station,18.3835,-67.1902,RASPISHAKE
RDDC7,Raspberry Shake Citizen Science Station,-37.7697,144.9882,RASPISHAKE
RDDCD,Raspberry Shake Citizen Science Station,50.1736,8.6337,RASPISHAKE
RDDE1,Raspberry Shake Citizen Science Station,36.4649,127.5359,RASPISHAKE
RDDF8,Raspberry Shake Citizen Science Station,-35.4834,138.6784,RASPISHAKE
RDE07,Raspberry Shake Citizen Science Station,-42.3794,-73.6515,RASPISHAKE
RDE22,Raspberry Shake Citizen Science Station,46.342,15.9702,RASPISHAKE
RDE29,Raspberry Shake Citizen Science Station,-40.6159,175.237,RASPISHAKE
RDE4D,Raspberry Shake Citizen Science Station,47.8249,7.2674,RASPISHAKE
RDE64,Raspberry Shake Citizen Science Station,47.6269,-122.8286,RASPISHAKE
RDE82,Raspberry Shake Citizen Science Station,37.3202,-121.9449,RASPISHAKE
RDE84,Raspberry Shake Citizen Science Station,35.6396,139.7341,RASPISHAKE
RDE9D,Raspberry Shake Citizen Science Station,38.7781,-122.7775,RASPISHAKE
RDE9F,Raspberry Shake Citizen Science Station,51.4244,6.8407,RASPISHAKE
RDEC0,Raspberry Shake Citizen Science Station,52.9284,-2.5858,RASPISHAKE
RDEE3,Raspberry Shake Citizen Science Station,36.3671,-95.9008,RASPISHAKE
RDEF4,Raspberry Shake Citizen Science Station,45.406,-75.6848,RASPISHAKE
RDF08,Raspberry Shake Citizen Science Station,52.6464,-0.6786,RASPISHAKE
RDF0C,Raspberry Shake Citizen Science Station,20.5843,-100.4001,RASPISHAKE
RDF0E,Raspberry Shake Citizen Science Station,43.4305,1.4324,RASPISHAKE
RDF12,Raspberry Shake Citizen Science Station,32.803,-79.739,RASPISHAKE
RDF14,Raspberry Shake Citizen Science Station,49.0055,11.9785,RASPISHAKE
RDF20,Raspberry Shake Citizen Science Station,50.5882,8.6898,RASPISHAKE
RDF23,Raspberry Shake Citizen Science Station,14.0712,-87.1713,RASPISHAKE
RDF31,Raspberry Shake Citizen Science Station,46.03,1.7092,RASPISHAKE
RDF3D,Raspberry Shake Citizen Science Station,40.444,-79.9466,RASPISHAKE
RDF62,Raspberry Shake Citizen Science Station,28.7114,80.5827,RASPISHAKE
RDF6E,Raspberry Shake Citizen Science Station,52.3348,12.9836,RASPISHAKE
RDF75,Raspberry Shake Citizen Science Station,-6.8762,107.5879,RASPISHAKE
RDFCF,Raspberry Shake Citizen Science Station,48.2904,7.4173,RASPISHAKE
RE001,Raspberry Shake Citizen Science Station,18.4167,-68.9369,RASPISHAKE
RE025,Raspberry Shake Citizen Science Station,49.1199,-122.8718,RASPISHAKE
RE02F,Raspberry Shake Citizen Science Station,47.6157,-122.3243,RASPISHAKE
RE046,Raspberry Shake Citizen Science Station,35.8165,-106.2149,RASPISHAKE
RE063,Raspberry Shake Citizen Science Station,36.5814,-121.9082,RASPISHAKE
RE070,Raspberry Shake Citizen Science Station,-34.6276,-58.5232,RASPISHAKE
RE0A6,Raspberry Shake Citizen Science Station,47.6824,-122.283,RASPISHAKE
RE0A7,Raspberry Shake Citizen Science Station,47.703,7.2732,RASPISHAKE
RE0BA,Raspberry Shake Citizen Science Station,52.6679,-1.0971,RASPISHAKE
RE0CC,Raspberry Shake Citizen Science Station,41.3442,69.3313,RASPISHAKE
RE0E2,Raspberry Shake Citizen Science Station,45.1861,5.8741,RASPISHAKE
RE0E6,Raspberry Shake Citizen Science Station,49.4821,10.7072,RASPISHAKE
RE0E7,Raspberry Shake Citizen Science Station,-6.8754,107.5871,RASPISHAKE
RE0EF,Raspberry Shake Citizen Science Station,29.8425,-95.4831,RASPISHAKE
RE117,Raspberry Shake Citizen Science Station,29.7466,-95.4784,RASPISHAKE
RE12C,Raspberry Shake Citizen Science Station,-41.334,174.784,RASPISHAKE
RE12E,Raspberry Shake Citizen Science Station,-41.3093,174.7613,RASPISHAKE
RE142,Raspberry Shake Citizen Science Station,34.4134,-119.8434,RASPISHAKE
RE147,Raspberry Shake Citizen Science Station,53.28,-6.2498,RASPISHAKE
RE153,Raspberry Shake Citizen Science Station,47.9041,1.8942,RASPISHAKE
RE154,Raspberry Shake Citizen Science Station,33.7711,-84.3807,RASPISHAKE
RE15B,Raspberry Shake Citizen Science Station,46.8693,15.4018,RASPISHAKE
RE195,Raspberry Shake Citizen Science Station,47.3595,7.4986,RASPISHAKE
RE1A7,Raspberry Shake Citizen Science Station,44.813,-93.3879,RASPISHAKE
RE1B7,Raspberry Shake Citizen Science Station,64.8101,-147.9327,RASPISHAKE
RE1C2,Raspberry Shake Citizen Science Station,33.7156,-117.8133,RASPISHAKE
RE1CC,Raspberry Shake Citizen Science Station,52.5229,13.451,RASPISHAKE
RE1D6,Raspberry Shake Citizen Science Station,45.7564,8.6171,RASPISHAKE
RE216,Raspberry Shake Citizen Science Station,34.2137,-118.164,RASPISHAKE
RE218,Raspberry Shake Citizen Science Station,58.0781,7.808,RASPISHAKE
RE228,Raspberry Shake Citizen Science Station,18.205,-67.1217,RASPISHAKE
RE23E,Raspberry Shake Citizen Science Station,45.8451,26.6537,RASPISHAKE
RE241,Raspberry Shake Citizen Science Station,20.6899,-100.4641,RASPISHAKE
RE28F,Raspberry Shake Citizen Science Station,46.51,6.63,RASPISHAKE
RE29A,Raspberry Shake Citizen Science Station,43.6361,-116.2195,RASPISHAKE
RE29D,Raspberry Shake Citizen Science Station,51.0472,13.8414,RASPISHAKE
RE2AE,Raspberry Shake Citizen Science Station,-12.0706,-77.1036,RASPISHAKE
RE2B9,Raspberry Shake Citizen Science Station,26.8175,87.2827,RASPISHAKE
RE2F2,Raspberry Shake Citizen Science Station,6.63,46.51,RASPISHAKE
RE33A,Raspberry Shake Citizen Science Station,37.9668,23.7849,RASPISHAKE
RE342,Raspberry Shake Citizen Science Station,48.0983,11.0462,RASPISHAKE
RE349,Raspberry Shake Citizen Science Station,38.8094,-94.7815,RASPISHAKE
RE34C,Raspberry Shake Citizen Science Station,48.5268,2.0128,RASPISHAKE
RE367,Raspberry Shake Citizen Science Station,45.2386,5.974,RASPISHAKE
RE386,Raspberry Shake Citizen Science Station,41.6289,-82.8413,RASPISHAKE
RE3A8,Raspberry Shake Citizen Science Station,19.4144,-102.1197,RASPISHAKE
RE3C4,Raspberry Shake Citizen Science Station,38.801,-94.3729,RASPISHAKE
RE441,Raspberry Shake Citizen Science Station,19.3059,-99.1231,RASPISHAKE
RE443,Raspberry Shake Citizen Science Station,53.8607,-1.6208,RASPISHAKE
RE452,Raspberry Shake Citizen Science Station,37.6255,-118.9814,RASPISHAKE
RE466,Raspberry Shake Citizen Science Station,47.0769,21.9026,RASPISHAKE
RE470,Raspberry Shake Citizen Science Station,52.3355,12.9852,RASPISHAKE
RE49D,Raspberry Shake Citizen Science Station,39.7514,-122.2034,RASPISHAKE
RE4AA,Raspberry Shake Citizen Science Station,-36.8304,174.795,RASPISHAKE
RE4C0,Raspberry Shake Citizen Science Station,48.632,1.83,RASPISHAKE
RE4C9,Raspberry Shake Citizen Science Station,-36.7505,174.7339,RASPISHAKE
RE4D2,Raspberry Shake Citizen Science Station,-19.4031,29.8245,RASPISHAKE
RE4EB,Raspberry Shake Citizen Science Station,34.1847,-118.1376,RASPISHAKE
RE4FA,Raspberry Shake Citizen Science Station,55.9068,-3.2012,RASPISHAKE
RE51F,Raspberry Shake Citizen Science Station,45.8101,8.6311,RASPISHAKE
RE52F,Raspberry Shake Citizen Science Station,38.9853,-77.0946,RASPISHAKE
RE57E,Raspberry Shake Citizen Science Station,38.3124,-122.34,RASPISHAKE
RE580,Raspberry Shake Citizen Science Station,35.9297,-94.9517,RASPISHAKE
RE581,Raspberry Shake Citizen Science Station,52.8788,-1.077,RASPISHAKE
RE583,Raspberry Shake Citizen Science Station,-43.3597,172.5013,RASPISHAKE
RE594,Raspberry Shake Citizen Science Station,47.11,-88.6093,RASPISHAKE
RE5BB,Raspberry Shake Citizen Science Station,60.5536,24.9637,RASPISHAKE
RE5BC,Raspberry Shake Citizen Science Station,47.4043,8.407,RASPISHAKE
RE5D7,Raspberry Shake Citizen Science Station,34.0603,134.3047,RASPISHAKE
RE5DB,Raspberry Shake Citizen Science Station,52.7126,0.1298,RASPISHAKE
RE635,Raspberry Shake Citizen Science Station,-37.7893,175.3182,RASPISHAKE
RE647,Raspberry Shake Citizen Science Station,-15.7651,-47.8725,RASPISHAKE
RE64A,Raspberry Shake Citizen Science Station,33.8462,-84.5866,RASPISHAKE
RE650,Raspberry Shake Citizen Science Station,22.0975,-159.3255,RASPISHAKE
RE657,Raspberry Shake Citizen Science Station,33.4936,-117.1484,RASPISHAKE
RE684,Raspberry Shake Citizen Science Station,48.2316,16.36,RASPISHAKE
RE69A,Raspberry Shake Citizen Science Station,50.7983,-1.0983,RASPISHAKE
RE6A2,Raspberry Shake Citizen Science Station,24.1252,120.6734,RASPISHAKE
RE6C9,Raspberry Shake Citizen Science Station,51.4792,4.2885,RASPISHAKE
RE6F3,Raspberry Shake Citizen Science Station,42.4275,-71.0464,RASPISHAKE
RE70F,Raspberry Shake Citizen Science Station,52.6236,-1.1234,RASPISHAKE
RE722,Raspberry Shake Citizen Science Station,14.6499,121.0708,RASPISHAKE
RE72F,Raspberry Shake Citizen Science Station,40.4583,-3.7027,RASPISHAKE
RE73F,Raspberry Shake Citizen Science Station,25.0154,121.5376,RASPISHAKE
RE761,Raspberry Shake Citizen Science Station,43.7072,7.2923,RASPISHAKE
RE791,Raspberry Shake Citizen Science Station,8.7386,-82.4337,RASPISHAKE
RE797,Raspberry Shake Citizen Science Station,34.3783,-111.4637,RASPISHAKE
RE7D0,Raspberry Shake Citizen Science Station,19.7994,-73.3844,RASPISHAKE
RE7E8,Raspberry Shake Citizen Science Station,42.8768,0.0141,RASPISHAKE
RE7F9,Raspberry Shake Citizen Science Station,33.0717,-96.362,RASPISHAKE
RE817,Raspberry Shake Citizen Science Station,33.876,-84.4518,RASPISHAKE
RE81A,Raspberry Shake Citizen Science Station,38.3419,-122.6114,RASPISHAKE
RE87E,Raspberry Shake Citizen Science Station,19.1008,-72.7001,RASPISHAKE
RE89C,Raspberry Shake Citizen Science Station,10.7281,-84.7191,RASPISHAKE
RE8DB,Raspberry Shake Citizen Science Station,-34.333,-54.712,RASPISHAKE
RE8ED,Raspberry Shake Citizen Science Station,41.3984,-82.5948,RASPISHAKE
RE903,Raspberry Shake Citizen Science Station,35.8924,-106.3223,RASPISHAKE
RE904,Raspberry Shake Citizen Science Station,36.779,-121.7247,RASPISHAKE
RE937,Raspberry Shake Citizen Science Station,51.7593,-2.4764,RASPISHAKE
RE93F,Raspberry Shake Citizen Science Station,28.7835,83.7382,RASPISHAKE
RE96B,Raspberry Shake Citizen Science Station,21.3085,-157.8066,RASPISHAKE
RE98F,Raspberry Shake Citizen Science Station,-37.8331,144.9683,RASPISHAKE
RE991,Raspberry Shake Citizen Science Station,37.4315,-122.1109,RASPISHAKE
RE998,Raspberry Shake Citizen Science Station,30.1824,-95.5867,RASPISHAKE
RE9A7,Raspberry Shake Citizen Science Station,37.7155,-121.4168,RASPISHAKE
RE9BF,Raspberry Shake Citizen Science Station,51.3792,-0.3918,RASPISHAKE
RE9DC,Raspberry Shake Citizen Science Station,19.3148,-99.1748,RASPISHAKE
RE9E7,Raspberry Shake Citizen Science Station,14.108,-87.2485,RASPISHAKE
RE9F2,Raspberry Shake Citizen Science Station,46.8736,7.2797,RASPISHAKE
RE9F9,Raspberry Shake Citizen Science Station,19.7777,96.1362,RASPISHAKE
REA08,Raspberry Shake Citizen Science Station,38.0807,-122.17,RASPISHAKE
REA0C,Raspberry Shake Citizen Science Station,52.2106,4.5085,RASPISHAKE
REA0F,Raspberry Shake Citizen Science Station,50.913,6.942,RASPISHAKE
REA24,Raspberry Shake Citizen Science Station,47.9042,1.8941,RASPISHAKE
REA26,Raspberry Shake Citizen Science Station,18.4468,-67.1554,RASPISHAKE
REA39,Raspberry Shake Citizen Science Station,34.4427,-119.6819,RASPISHAKE
REA52,Raspberry Shake Citizen Science Station,30.6983,-88.1775,RASPISHAKE
REA56,Raspberry Shake Citizen Science Station,48.6137,7.7865,RASPISHAKE
REA57,Raspberry Shake Citizen Science Station,-7.5942,110.4156,RASPISHAKE
REA67,Raspberry Shake Citizen Science Station,-0.1988,-78.4807,RASPISHAKE
REA98,Raspberry Shake Citizen Science Station,29.572,-95.5876,RASPISHAKE
REACE,Raspberry Shake Citizen Science Station,42.726,-71.5609,RASPISHAKE
REAE2,Raspberry Shake Citizen Science Station,45.6149,-122.5689,RASPISHAKE
REAE8,Raspberry Shake Citizen Science Station,33.502,-117.1325,RASPISHAKE
REAF3,Raspberry Shake Citizen Science Station,22.2643,114.2494,RASPISHAKE
REB1F,Raspberry Shake Citizen Science Station,36.4044,-97.9264,RASPISHAKE
REB39,Raspberry Shake Citizen Science Station,33.9771,-84.1053,RASPISHAKE
REB59,Raspberry Shake Citizen Science Station,30.4052,-91.152,RASPISHAKE
REB60,Raspberry Shake Citizen Science Station,51.8344,5.8202,RASPISHAKE
REB73,Raspberry Shake Citizen Science Station,34.7163,135.5156,RASPISHAKE
REB91,Raspberry Shake Citizen Science Station,22.2898,114.1964,RASPISHAKE
REBA8,Raspberry Shake Citizen Science Station,27.68,85.28,RASPISHAKE
REBB1,Raspberry Shake Citizen Science Station,44.4189,26.0166,RASPISHAKE
REBBE,Raspberry Shake Citizen Science Station,48.5797,7.7622,RASPISHAKE
REBDD,Raspberry Shake Citizen Science Station,20.5778,-100.3669,RASPISHAKE
REBE1,Raspberry Shake Citizen Science Station,35.2104,-97.4404,RASPISHAKE
REBEA,Raspberry Shake Citizen Science Station,8.5454,125.9427,RASPISHAKE
REBEB,Raspberry Shake Citizen Science Station,52.6382,-8.6622,RASPISHAKE
REC3A,Raspberry Shake Citizen Science Station,44.3587,26.0232,RASPISHAKE
REC5C,Raspberry Shake Citizen Science Station,29.7785,-95.704,RASPISHAKE
REC60,Raspberry Shake Citizen Science Station,51.2112,-0.3298,RASPISHAKE
REC8C,Raspberry Shake Citizen Science Station,40.4685,-90.6964,RASPISHAKE
REC8D,Raspberry Shake Citizen Science Station,35.7142,139.6436,RASPISHAKE
RECB6,Raspberry Shake Citizen Science Station,33.8894,134.2736,RASPISHAKE
RECBF,Raspberry Shake Citizen Science Station,46.8817,-122.3239,RASPISHAKE
RECE1,Raspberry Shake Citizen Science Station,34.783,-86.5683,RASPISHAKE
RECEC,Raspberry Shake Citizen Science Station,36.1676,-95.0268,RASPISHAKE
RED22,Raspberry Shake Citizen Science Station,55.68,12.58,RASPISHAKE
RED33,Raspberry Shake Citizen Science Station,19.3999,-99.1283,RASPISHAKE
RED42,Raspberry Shake Citizen Science Station,-31.7872,115.8198,RASPISHAKE
RED68,Raspberry Shake Citizen Science Station,29.808,106.407,RASPISHAKE
RED94,Raspberry Shake Citizen Science Station,22.4751,114.2198,RASPISHAKE
RED95,Raspberry Shake Citizen Science Station,51.9978,5.6755,RASPISHAKE
REDA3,Raspberry Shake Citizen Science Station,37.6114,15.0183,RASPISHAKE
REDAE,Raspberry Shake Citizen Science Station,37.4079,27.4336,RASPISHAKE
REDC9,Raspberry Shake Citizen Science Station,48.235,16.4187,RASPISHAKE
REDD6,Raspberry Shake Citizen Science Station,35.243,-97.4093,RASPISHAKE
